Region,Year,Age,Pop
Campania,2010,97,1083
Campania,2010,98,650
Campania,2010,99,427
Campania,2010,100,607
Campania,2010,Total,5807464
Campania,2011,0,57581
Campania,2011,1,59121
Campania,2011,2,59894
Campania,2011,3,60814
Campania,2011,4,61383
Campania,2011,5,61839
Campania,2011,6,63897
Campania,2011,7,64585
Campania,2011,8,64015
Campania,2011,9,65471
Campania,2011,10,66420
Campania,2011,11,66522
Campania,2011,12,66517
Campania,2011,13,66686
Campania,2011,14,67984
Campania,2011,15,68860
Campania,2011,16,70349
Campania,2011,17,73020
Campania,2011,18,76763
Campania,2011,19,76959
Campania,2011,20,76899
Campania,2011,21,76652
Campania,2011,22,77675
Campania,2011,23,75121
Campania,2011,24,74417
Campania,2011,25,75709
Campania,2011,26,76365
Campania,2011,27,76304
Campania,2011,28,77568
Campania,2011,29,75718
Campania,2011,30,75831
Campania,2011,31,77495
Campania,2011,32,78936
Campania,2011,33,80489
Campania,2011,34,83576
Campania,2011,35,85983
Campania,2011,36,89328
Campania,2011,37,88013
Campania,2011,38,88325
Campania,2011,39,89047
Campania,2011,40,87617
Campania,2011,41,90035
Campania,2011,42,89861
Campania,2011,43,91119
Campania,2011,44,91964
Campania,2011,45,92111
Campania,2011,46,94246
Campania,2011,47,88740
Campania,2011,48,86699
Campania,2011,49,85099
Campania,2011,50,81793
Campania,2011,51,80449
Campania,2011,52,76726
Campania,2011,53,75773
Campania,2011,54,72686
Campania,2011,55,73805
Campania,2011,56,73037
Campania,2011,57,67254
Campania,2011,58,65491
Campania,2011,59,65683
Campania,2011,60,67091
Campania,2011,61,67278
Campania,2011,62,68965
Campania,2011,63,66681
Campania,2011,64,67772
Campania,2011,65,55685
Campania,2011,66,47549
Campania,2011,67,51677
Campania,2011,68,49699
Campania,2011,69,47563
Campania,2011,70,52299
Campania,2011,71,51485
Campania,2011,72,47574
Campania,2011,73,45290
Campania,2011,74,42411
Campania,2011,75,42730
Campania,2011,76,39994
Campania,2011,77,39946
Campania,2011,78,37638
Campania,2011,79,35939
Campania,2011,80,35693
Campania,2011,81,30675
Campania,2011,82,28531
Campania,2011,83,25956
Campania,2011,84,22701
Campania,2011,85,20612
Campania,2011,86,17428
Campania,2011,87,15378
Campania,2011,88,12981
Campania,2011,89,10893
Campania,2011,90,8518
Campania,2011,91,4758
Campania,2011,92,3075
Campania,2011,93,2682
Campania,2011,94,2406
Campania,2011,95,2250
Campania,2011,96,1549
Campania,2011,97,1181
Campania,2011,98,822
Campania,2011,99,462
Campania,2011,100,691
Campania,2011,Total,5822827
Campania,2012,0,55471
Campania,2012,1,57182
Campania,2012,2,58962
Campania,2012,3,59732
Campania,2012,4,60800
Campania,2012,5,61364
Campania,2012,6,61888
Campania,2012,7,63924
Campania,2012,8,64626
Campania,2012,9,64041
Campania,2012,10,65569
Campania,2012,11,66648
Campania,2012,12,66638
Campania,2012,13,66768
Campania,2012,14,66966
Campania,2012,15,68197
Campania,2012,16,69056
Campania,2012,17,70565
Campania,2012,18,73304
Campania,2012,19,76935
Campania,2012,20,76909
Campania,2012,21,76841
Campania,2012,22,76598
Campania,2012,23,77616
Campania,2012,24,74969
Campania,2012,25,74070
Campania,2012,26,75228
Campania,2012,27,75778
Campania,2012,28,75811
Campania,2012,29,76760
Campania,2012,30,75117
Campania,2012,31,75296
Campania,2012,32,77070
Campania,2012,33,78771
Campania,2012,34,80359
Campania,2012,35,83316
Campania,2012,36,86050
Campania,2012,37,89220
Campania,2012,38,87997
Campania,2012,39,88263
Campania,2012,40,88988
Campania,2012,41,87675
Campania,2012,42,90114
Campania,2012,43,89972
Campania,2012,44,91316
Campania,2012,45,92080
Campania,2012,46,92192
Campania,2012,47,94391
Campania,2012,48,88752
Campania,2012,49,86662
Campania,2012,50,84985
Campania,2012,51,81705
Campania,2012,52,80435
Campania,2012,53,76673
Campania,2012,54,75737
Campania,2012,55,72539
Campania,2012,56,73599
Campania,2012,57,72775
Campania,2012,58,66989
Campania,2012,59,65078
Campania,2012,60,65214
Campania,2012,61,66616
Campania,2012,62,66814
Campania,2012,63,68412
Campania,2012,64,66156
Campania,2012,65,67155
Campania,2012,66,55015
Campania,2012,67,46955
Campania,2012,68,50964
Campania,2012,69,48901
Campania,2012,70,46738
Campania,2012,71,51305
Campania,2012,72,50423
Campania,2012,73,46513
Campania,2012,74,44091
Campania,2012,75,41164
Campania,2012,76,41433
Campania,2012,77,38545
Campania,2012,78,38364
Campania,2012,79,35857
Campania,2012,80,34065
Campania,2012,81,33592
Campania,2012,82,28736
Campania,2012,83,26434
Campania,2012,84,23657
Campania,2012,85,20698
Campania,2012,86,18440
Campania,2012,87,15417
Campania,2012,88,13468
Campania,2012,89,11030
Campania,2012,90,9167
Campania,2012,91,7173
Campania,2012,92,3934
Campania,2012,93,2480
Campania,2012,94,2157
Campania,2012,95,1883
Campania,2012,96,1764
Campania,2012,97,1170
Campania,2012,98,905
Campania,2012,99,631
Campania,2012,100,825
Campania,2012,Total,5827593
Campania,2013,0,54590
Campania,2013,1,55296
Campania,2013,2,57201
Campania,2013,3,58971
Campania,2013,4,59762
Campania,2013,5,60855
Campania,2013,6,61343
Campania,2013,7,61893
Campania,2013,8,63957
Campania,2013,9,64656
Campania,2013,10,64039
Campania,2013,11,65592
Campania,2013,12,66693
Campania,2013,13,66656
Campania,2013,14,66788
Campania,2013,15,66966
Campania,2013,16,68228
Campania,2013,17,69116
Campania,2013,18,70747
Campania,2013,19,73321
Campania,2013,20,76882
Campania,2013,21,76778
Campania,2013,22,76537
Campania,2013,23,76258
Campania,2013,24,77283
Campania,2013,25,74472
Campania,2013,26,73490
Campania,2013,27,74526
Campania,2013,28,74863
Campania,2013,29,74924
Campania,2013,30,76041
Campania,2013,31,74487
Campania,2013,32,74881
Campania,2013,33,76611
Campania,2013,34,78551
Campania,2013,35,80067
Campania,2013,36,83169
Campania,2013,37,85861
Campania,2013,38,89012
Campania,2013,39,87861
Campania,2013,40,88131
Campania,2013,41,88880
Campania,2013,42,87585
Campania,2013,43,89972
Campania,2013,44,89912
Campania,2013,45,91200
Campania,2013,46,91938
Campania,2013,47,92008
Campania,2013,48,94146
Campania,2013,49,88459
Campania,2013,50,86407
Campania,2013,51,84770
Campania,2013,52,81446
Campania,2013,53,80186
Campania,2013,54,76320
Campania,2013,55,75398
Campania,2013,56,72139
Campania,2013,57,73261
Campania,2013,58,72301
Campania,2013,59,66509
Campania,2013,60,64599
Campania,2013,61,64651
Campania,2013,62,65984
Campania,2013,63,66153
Campania,2013,64,67717
Campania,2013,65,65381
Campania,2013,66,66294
Campania,2013,67,54205
Campania,2013,68,46258
Campania,2013,69,50077
Campania,2013,70,47924
Campania,2013,71,45799
Campania,2013,72,50209
Campania,2013,73,49171
Campania,2013,74,45285
Campania,2013,75,42862
Campania,2013,76,39782
Campania,2013,77,39942
Campania,2013,78,37026
Campania,2013,79,36621
Campania,2013,80,33980
Campania,2013,81,32105
Campania,2013,82,31419
Campania,2013,83,26702
Campania,2013,84,24266
Campania,2013,85,21492
Campania,2013,86,18630
Campania,2013,87,16295
Campania,2013,88,13399
Campania,2013,89,11614
Campania,2013,90,9249
Campania,2013,91,7627
Campania,2013,92,5841
Campania,2013,93,3107
Campania,2013,94,1948
Campania,2013,95,1632
Campania,2013,96,1395
Campania,2013,97,1253
Campania,2013,98,835
Campania,2013,99,599
Campania,2013,100,910
Campania,2013,Total,5820430
Campania,2014,0,52625
Campania,2014,1,54599
Campania,2014,2,55532
Campania,2014,3,57314
Campania,2014,4,59102
Campania,2014,5,59867
Campania,2014,6,60912
Campania,2014,7,61329
Campania,2014,8,61915
Campania,2014,9,63963
Campania,2014,10,64697
Campania,2014,11,64027
Campania,2014,12,65555
Campania,2014,13,66679
Campania,2014,14,66681
Campania,2014,15,66734
Campania,2014,16,66998
Campania,2014,17,68272
Campania,2014,18,69257
Campania,2014,19,70825
Campania,2014,20,73184
Campania,2014,21,76737
Campania,2014,22,76522
Campania,2014,23,76277
Campania,2014,24,76030
Campania,2014,25,76922
Campania,2014,26,73947
Campania,2014,27,72924
Campania,2014,28,73860
Campania,2014,29,74119
Campania,2014,30,74436
Campania,2014,31,75474
Campania,2014,32,74127
Campania,2014,33,74724
Campania,2014,34,76420
Campania,2014,35,78450
Campania,2014,36,79986
Campania,2014,37,83062
Campania,2014,38,85772
Campania,2014,39,89010
Campania,2014,40,87799
Campania,2014,41,88172
Campania,2014,42,88793
Campania,2014,43,87515
Campania,2014,44,89825
Campania,2014,45,89792
Campania,2014,46,91013
Campania,2014,47,91684
Campania,2014,48,91701
Campania,2014,49,93862
Campania,2014,50,88205
Campania,2014,51,86083
Campania,2014,52,84402
Campania,2014,53,81083
Campania,2014,54,79793
Campania,2014,55,75906
Campania,2014,56,75022
Campania,2014,57,71720
Campania,2014,58,72707
Campania,2014,59,71736
Campania,2014,60,66037
Campania,2014,61,64010
Campania,2014,62,64012
Campania,2014,63,65275
Campania,2014,64,65427
Campania,2014,65,66897
Campania,2014,66,64559
Campania,2014,67,65269
Campania,2014,68,53360
Campania,2014,69,45440
Campania,2014,70,49104
Campania,2014,71,46906
Campania,2014,72,44778
Campania,2014,73,49047
Campania,2014,74,47875
Campania,2014,75,43935
Campania,2014,76,41488
Campania,2014,77,38301
Campania,2014,78,38374
Campania,2014,79,35352
Campania,2014,80,34697
Campania,2014,81,32020
Campania,2014,82,30030
Campania,2014,83,29294
Campania,2014,84,24578
Campania,2014,85,22194
Campania,2014,86,19342
Campania,2014,87,16571
Campania,2014,88,14303
Campania,2014,89,11625
Campania,2014,90,9810
Campania,2014,91,7763
Campania,2014,92,6196
Campania,2014,93,4641
Campania,2014,94,2438
Campania,2014,95,1469
Campania,2014,96,1233
Campania,2014,97,1015
Campania,2014,98,874
Campania,2014,99,597
Campania,2014,100,953
Campania,2014,Total,5812768
Campania,2015,0,51080
Campania,2015,1,52433
Campania,2015,2,54524
Campania,2015,3,55538
Campania,2015,4,57318
Campania,2015,5,59049
Campania,2015,6,59803
Campania,2015,7,60937
Campania,2015,8,61313
Campania,2015,9,61828
Campania,2015,10,63939
Campania,2015,11,64662
Campania,2015,12,63995
Campania,2015,13,65517
Campania,2015,14,66663
Campania,2015,15,66691
Campania,2015,16,66795
Campania,2015,17,67062
Campania,2015,18,68417
Campania,2015,19,69306
Campania,2015,20,70818
Campania,2015,21,73045
Campania,2015,22,76574
Campania,2015,23,76306
Campania,2015,24,76002
Campania,2015,25,75577
Campania,2015,26,76388
Campania,2015,27,73286
Campania,2015,28,72455
Campania,2015,29,73311
Campania,2015,30,73745
Campania,2015,31,74039
Campania,2015,32,75181
Campania,2015,33,73951
Campania,2015,34,74603
Campania,2015,35,76403
Campania,2015,36,78442
Campania,2015,37,79805
Campania,2015,38,82985
Campania,2015,39,85772
Campania,2015,40,88875
Campania,2015,41,87664
Campania,2015,42,88047
Campania,2015,43,88718
Campania,2015,44,87278
Campania,2015,45,89746
Campania,2015,46,89700
Campania,2015,47,90856
Campania,2015,48,91427
Campania,2015,49,91468
Campania,2015,50,93536
Campania,2015,51,87877
Campania,2015,52,85796
Campania,2015,53,84076
Campania,2015,54,80687
Campania,2015,55,79449
Campania,2015,56,75474
Campania,2015,57,74608
Campania,2015,58,71271
Campania,2015,59,72197
Campania,2015,60,71216
Campania,2015,61,65521
Campania,2015,62,63457
Campania,2015,63,63368
Campania,2015,64,64652
Campania,2015,65,64720
Campania,2015,66,66057
Campania,2015,67,63711
Campania,2015,68,64250
Campania,2015,69,52405
Campania,2015,70,44582
Campania,2015,71,48069
Campania,2015,72,45900
Campania,2015,73,43689
Campania,2015,74,47820
Campania,2015,75,46511
Campania,2015,76,42611
Campania,2015,77,40097
Campania,2015,78,36864
Campania,2015,79,36656
Campania,2015,80,33595
Campania,2015,81,32796
Campania,2015,82,30127
Campania,2015,83,28032
Campania,2015,84,27061
Campania,2015,85,22481
Campania,2015,86,20118
Campania,2015,87,17294
Campania,2015,88,14614
Campania,2015,89,12335
Campania,2015,90,9931
Campania,2015,91,8232
Campania,2015,92,6391
Campania,2015,93,4974
Campania,2015,94,3675
Campania,2015,95,1878
Campania,2015,96,1104
Campania,2015,97,884
Campania,2015,98,737
Campania,2015,99,625
Campania,2015,100,1022
Campania,2015,Total,5804370
Campania,2016,0,50724
Campania,2016,1,51026
Campania,2016,2,52217
Campania,2016,3,54496
Campania,2016,4,55576
Campania,2016,5,57283
Campania,2016,6,59015
Campania,2016,7,59711
Campania,2016,8,60840
Campania,2016,9,61287
Campania,2016,10,61788
Campania,2016,11,63840
Campania,2016,12,64611
Campania,2016,13,63994
Campania,2016,14,65515
Campania,2016,15,66690
Campania,2016,16,66734
Campania,2016,17,66885
Campania,2016,18,67339
Campania,2016,19,68651
Campania,2016,20,69334
Campania,2016,21,70815
Campania,2016,22,72860
Campania,2016,23,76283
Campania,2016,24,75944
Campania,2016,25,75629
Campania,2016,26,75153
Campania,2016,27,75736
Campania,2016,28,72696
Campania,2016,29,71832
Campania,2016,30,72818
Campania,2016,31,73373
Campania,2016,32,73663
Campania,2016,33,74938
Campania,2016,34,73801
Campania,2016,35,74486
Campania,2016,36,76225
Campania,2016,37,78346
Campania,2016,38,79770
Campania,2016,39,82957
Campania,2016,40,85777
Campania,2016,41,88761
Campania,2016,42,87599
Campania,2016,43,88052
Campania,2016,44,88556
Campania,2016,45,87164
Campania,2016,46,89597
Campania,2016,47,89529
Campania,2016,48,90640
Campania,2016,49,91219
Campania,2016,50,91197
Campania,2016,51,93242
Campania,2016,52,87542
Campania,2016,53,85477
Campania,2016,54,83659
Campania,2016,55,80253
Campania,2016,56,79049
Campania,2016,57,75012
Campania,2016,58,74104
Campania,2016,59,70760
Campania,2016,60,71662
Campania,2016,61,70665
Campania,2016,62,64925
Campania,2016,63,62856
Campania,2016,64,62730
Campania,2016,65,63954
Campania,2016,66,63923
Campania,2016,67,65166
Campania,2016,68,62657
Campania,2016,69,63171
Campania,2016,70,51347
Campania,2016,71,43727
Campania,2016,72,46980
Campania,2016,73,44800
Campania,2016,74,42523
Campania,2016,75,46412
Campania,2016,76,45002
Campania,2016,77,41059
Campania,2016,78,38409
Campania,2016,79,35216
Campania,2016,80,34785
Campania,2016,81,31696
Campania,2016,82,30648
Campania,2016,83,27962
Campania,2016,84,25701
Campania,2016,85,24488
Campania,2016,86,20152
Campania,2016,87,17681
Campania,2016,88,15134
Campania,2016,89,12515
Campania,2016,90,10271
Campania,2016,91,8174
Campania,2016,92,6568
Campania,2016,93,5019
Campania,2016,94,3824
Campania,2016,95,2726
Campania,2016,96,1357
Campania,2016,97,742
Campania,2016,98,606
Campania,2016,99,484
Campania,2016,100,996
Campania,2016,Total,5790783
Campania,2017,0,49841
Campania,2017,1,50483
Campania,2017,2,50956
Campania,2017,3,52107
Campania,2017,4,54473
Campania,2017,5,55562
Campania,2017,6,57214
Campania,2017,7,58900
Campania,2017,8,59603
Campania,2017,9,60769
Campania,2017,10,61180
Campania,2017,11,61719
Campania,2017,12,63770
Campania,2017,13,64582
Campania,2017,14,63937
Campania,2017,15,65495
Campania,2017,16,66664
Campania,2017,17,66859
Campania,2017,18,67286
Campania,2017,19,67855
Campania,2017,20,68837
Campania,2017,21,69419
Campania,2017,22,70745
Campania,2017,23,72540
Campania,2017,24,75859
Campania,2017,25,75243
Campania,2017,26,74821
Campania,2017,27,74325
Campania,2017,28,74923
Campania,2017,29,72031
Campania,2017,30,71087
Campania,2017,31,72346
Campania,2017,32,72909
Campania,2017,33,73162
Campania,2017,34,74579
Campania,2017,35,73615
Campania,2017,36,74231
Campania,2017,37,76067
Campania,2017,38,78173
Campania,2017,39,79680
Campania,2017,40,82761
Campania,2017,41,85600
Campania,2017,42,88623
Campania,2017,43,87353
Campania,2017,44,87829
Campania,2017,45,88426
Campania,2017,46,86923
Campania,2017,47,89330
Campania,2017,48,89305
Campania,2017,49,90353
Campania,2017,50,90989
Campania,2017,51,90882
Campania,2017,52,92875
Campania,2017,53,87150
Campania,2017,54,85115
Campania,2017,55,83259
Campania,2017,56,79787
Campania,2017,57,78606
Campania,2017,58,74530
Campania,2017,59,73610
Campania,2017,60,70265
Campania,2017,61,71058
Campania,2017,62,70091
Campania,2017,63,64263
Campania,2017,64,62157
Campania,2017,65,62088
Campania,2017,66,63199
Campania,2017,67,63073
Campania,2017,68,64216
Campania,2017,69,61656
Campania,2017,70,62064
Campania,2017,71,50372
Campania,2017,72,42850
Campania,2017,73,45881
Campania,2017,74,43643
Campania,2017,75,41367
Campania,2017,76,44970
Campania,2017,77,43499
Campania,2017,78,39507
Campania,2017,79,36842
Campania,2017,80,33634
Campania,2017,81,33006
Campania,2017,82,29748
Campania,2017,83,28622
Campania,2017,84,25862
Campania,2017,85,23573
Campania,2017,86,22124
Campania,2017,87,18060
Campania,2017,88,15590
Campania,2017,89,13182
Campania,2017,90,10678
Campania,2017,91,8640
Campania,2017,92,6649
Campania,2017,93,5307
Campania,2017,94,3928
Campania,2017,95,2903
Campania,2017,96,2076
Campania,2017,97,967
Campania,2017,98,534
Campania,2017,99,415
Campania,2017,100,942
Campania,2017,Total,5776654
Campania,2018,0,49592
Campania,2018,1,49726
Campania,2018,2,50330
Campania,2018,3,50997
Campania,2018,4,52078
Campania,2018,5,54429
Campania,2018,6,55539
Campania,2018,7,57222
Campania,2018,8,58849
Campania,2018,9,59534
Campania,2018,10,60722
Campania,2018,11,61085
Campania,2018,12,61653
Campania,2018,13,63788
Campania,2018,14,64500
Campania,2018,15,63952
Campania,2018,16,65506
Campania,2018,17,66833
Campania,2018,18,67494
Campania,2018,19,68425
Campania,2018,20,68370
Campania,2018,21,69233
Campania,2018,22,69528
Campania,2018,23,70706
Campania,2018,24,72189
Campania,2018,25,75502
Campania,2018,26,74536
Campania,2018,27,74070
Campania,2018,28,73428
Campania,2018,29,74070
Campania,2018,30,71361
Campania,2018,31,70469
Campania,2018,32,71860
Campania,2018,33,72586
Campania,2018,34,72922
Campania,2018,35,74443
Campania,2018,36,73575
Campania,2018,37,74246
Campania,2018,38,75994
Campania,2018,39,78100
Campania,2018,40,79600
Campania,2018,41,82616
Campania,2018,42,85419
Campania,2018,43,88469
Campania,2018,44,87115
Campania,2018,45,87623
Campania,2018,46,88193
Campania,2018,47,86766
Campania,2018,48,89123
Campania,2018,49,89104
Campania,2018,50,90080
Campania,2018,51,90743
Campania,2018,52,90577
Campania,2018,53,92527
Campania,2018,54,86805
Campania,2018,55,84760
Campania,2018,56,82887
Campania,2018,57,79350
Campania,2018,58,78137
Campania,2018,59,74105
Campania,2018,60,73063
Campania,2018,61,69679
Campania,2018,62,70444
Campania,2018,63,69415
Campania,2018,64,63579
Campania,2018,65,61487
Campania,2018,66,61383
Campania,2018,67,62313
Campania,2018,68,62149
Campania,2018,69,63189
Campania,2018,70,60634
Campania,2018,71,60791
Campania,2018,72,49273
Campania,2018,73,41816
Campania,2018,74,44704
Campania,2018,75,42377
Campania,2018,76,40102
Campania,2018,77,43473
Campania,2018,78,41762
Campania,2018,79,37803
Campania,2018,80,35088
Campania,2018,81,31710
Campania,2018,82,30948
Campania,2018,83,27748
Campania,2018,84,26339
Campania,2018,85,23560
Campania,2018,86,21188
Campania,2018,87,19553
Campania,2018,88,15798
Campania,2018,89,13355
Campania,2018,90,11042
Campania,2018,91,8739
Campania,2018,92,7010
Campania,2018,93,5299
Campania,2018,94,4127
Campania,2018,95,2946
Campania,2018,96,2166
Campania,2018,97,1482
Campania,2018,98,642
Campania,2018,99,382
Campania,2018,100,890
Campania,2018,Total,5762889
Campania,2019,0,47123
Campania,2019,1,49366
Campania,2019,2,49572
Campania,2019,3,50223
Campania,2019,4,50967
Campania,2019,5,52038
Campania,2019,6,54403
Campania,2019,7,55544
Campania,2019,8,57215
Campania,2019,9,58836
Campania,2019,10,59532
Campania,2019,11,60702
Campania,2019,12,61083
Campania,2019,13,61681
Campania,2019,14,63770
Campania,2019,15,64522
Campania,2019,16,64016
Campania,2019,17,65616
Campania,2019,18,67172
Campania,2019,19,67791
Campania,2019,20,68362
Campania,2019,21,68258
Campania,2019,22,68953
Campania,2019,23,69090
Campania,2019,24,70006
Campania,2019,25,71290
Campania,2019,26,74340
Campania,2019,27,73342
Campania,2019,28,72774
Campania,2019,29,72174
Campania,2019,30,72850
Campania,2019,31,70350
Campania,2019,32,69709
Campania,2019,33,71187
Campania,2019,34,72044
Campania,2019,35,72526
Campania,2019,36,74282
Campania,2019,37,73372
Campania,2019,38,74186
Campania,2019,39,75847
Campania,2019,40,77940
Campania,2019,41,79522
Campania,2019,42,82479
Campania,2019,43,85203
Campania,2019,44,88290
Campania,2019,45,86886
Campania,2019,46,87414
Campania,2019,47,87897
Campania,2019,48,86525
Campania,2019,49,88813
Campania,2019,50,88801
Campania,2019,51,89783
Campania,2019,52,90378
Campania,2019,53,90217
Campania,2019,54,92086
Campania,2019,55,86333
Campania,2019,56,84352
Campania,2019,57,82425
Campania,2019,58,78908
Campania,2019,59,77595
Campania,2019,60,73579
Campania,2019,61,72512
Campania,2019,62,69087
Campania,2019,63,69769
Campania,2019,64,68740
Campania,2019,65,62912
Campania,2019,66,60796
Campania,2019,67,60601
Campania,2019,68,61435
Campania,2019,69,61094
Campania,2019,70,62112
Campania,2019,71,59477
Campania,2019,72,59497
Campania,2019,73,48138
Campania,2019,74,40765
Campania,2019,75,43506
Campania,2019,76,41072
Campania,2019,77,38787
Campania,2019,78,41809
Campania,2019,79,40052
Campania,2019,80,36120
Campania,2019,81,33335
Campania,2019,82,29821
Campania,2019,83,28961
Campania,2019,84,25769
Campania,2019,85,24172
Campania,2019,86,21408
Campania,2019,87,18907
Campania,2019,88,17262
Campania,2019,89,13683
Campania,2019,90,11390
Campania,2019,91,9217
Campania,2019,92,7182
Campania,2019,93,5659
Campania,2019,94,4198
Campania,2019,95,3126
Campania,2019,96,2259
Campania,2019,97,1648
Campania,2019,98,1113
Campania,2019,99,476
Campania,2019,100,884
Campania,2019,Total,5740291
Campania,2020,0,46010
Campania,2020,1,47138
Campania,2020,2,49346
Campania,2020,3,49478
Campania,2020,4,50210
Campania,2020,5,50945
Campania,2020,6,52006
Campania,2020,7,54373
Campania,2020,8,55531
Campania,2020,9,57239
Campania,2020,10,58784
Campania,2020,11,59471
Campania,2020,12,60734
Campania,2020,13,61105
Campania,2020,14,61704
Campania,2020,15,63793
Campania,2020,16,64520
Campania,2020,17,64111
Campania,2020,18,65819
Campania,2020,19,67244
Campania,2020,20,67525
Campania,2020,21,67752
Campania,2020,22,67634
Campania,2020,23,68154
Campania,2020,24,68102
Campania,2020,25,68758
Campania,2020,26,69828
Campania,2020,27,72654
Campania,2020,28,71820
Campania,2020,29,71252
Campania,2020,30,70782
Campania,2020,31,71677
Campania,2020,32,69391
Campania,2020,33,68832
Campania,2020,34,70390
Campania,2020,35,71437
Campania,2020,36,72005
Campania,2020,37,73816
Campania,2020,38,72941
Campania,2020,39,73987
Campania,2020,40,75640
Campania,2020,41,77715
Campania,2020,42,79245
Campania,2020,43,82208
Campania,2020,44,85009
Campania,2020,45,87943
Campania,2020,46,86661
Campania,2020,47,87234
Campania,2020,48,87685
Campania,2020,49,86257
Campania,2020,50,88559
Campania,2020,51,88490
Campania,2020,52,89510
Campania,2020,53,90043
Campania,2020,54,89931
Campania,2020,55,91751
Campania,2020,56,85981
Campania,2020,57,83901
Campania,2020,58,82037
Campania,2020,59,78481
Campania,2020,60,77176
Campania,2020,61,73066
Campania,2020,62,71977
Campania,2020,63,68582
Campania,2020,64,69129
Campania,2020,65,68139
Campania,2020,66,62292
Campania,2020,67,60040
Campania,2020,68,59873
Campania,2020,69,60593
Campania,2020,70,60189
Campania,2020,71,61147
Campania,2020,72,58376
Campania,2020,73,58268
Campania,2020,74,46997
Campania,2020,75,39694
Campania,2020,76,42313
Campania,2020,77,39699
Campania,2020,78,37467
Campania,2020,79,40230
Campania,2020,80,38307
Campania,2020,81,34281
Campania,2020,82,31460
Campania,2020,83,27907
Campania,2020,84,26861
Campania,2020,85,23599
Campania,2020,86,21981
Campania,2020,87,19189
Campania,2020,88,16702
Campania,2020,89,14986
Campania,2020,90,11719
Campania,2020,91,9629
Campania,2020,92,7496
Campania,2020,93,5754
Campania,2020,94,4376
Campania,2020,95,3194
Campania,2020,96,2366
Campania,2020,97,1670
Campania,2020,98,1149
Campania,2020,99,783
Campania,2020,100,908
Campania,2020,Total,5712143
Campania,2021,0,44921
Campania,2021,1,46680
Campania,2021,2,47777
Campania,2021,3,50036
Campania,2021,4,50508
Campania,2021,5,51330
Campania,2021,6,51337
Campania,2021,7,52503
Campania,2021,8,54874
Campania,2021,9,56164
Campania,2021,10,57895
Campania,2021,11,59410
Campania,2021,12,60159
Campania,2021,13,61484
Campania,2021,14,61776
Campania,2021,15,62387
Campania,2021,16,64371
Campania,2021,17,64922
Campania,2021,18,63739
Campania,2021,19,64971
Campania,2021,20,65962
Campania,2021,21,65131
Campania,2021,22,65002
Campania,2021,23,64721
Campania,2021,24,65066
Campania,2021,25,64809
Campania,2021,26,65331
Campania,2021,27,66345
Campania,2021,28,69065
Campania,2021,29,68325
Campania,2021,30,68122
Campania,2021,31,67895
Campania,2021,32,69079
Campania,2021,33,67209
Campania,2021,34,66742
Campania,2021,35,68459
Campania,2021,36,69862
Campania,2021,37,70641
Campania,2021,38,72566
Campania,2021,39,71779
Campania,2021,40,72859
Campania,2021,41,74496
Campania,2021,42,76593
Campania,2021,43,78189
Campania,2021,44,81016
Campania,2021,45,83738
Campania,2021,46,86701
Campania,2021,47,85281
Campania,2021,48,85558
Campania,2021,49,86099
Campania,2021,50,84585
Campania,2021,51,86611
Campania,2021,52,86446
Campania,2021,53,87516
Campania,2021,54,87808
Campania,2021,55,87785
Campania,2021,56,89448
Campania,2021,57,83790
Campania,2021,58,81766
Campania,2021,59,80056
Campania,2021,60,76432
Campania,2021,61,75194
Campania,2021,62,71212
Campania,2021,63,70225
Campania,2021,64,66956
Campania,2021,65,67584
Campania,2021,66,66684
Campania,2021,67,61038
Campania,2021,68,59322
Campania,2021,69,59273
Campania,2021,70,59844
Campania,2021,71,59294
Campania,2021,72,60162
Campania,2021,73,57365
Campania,2021,74,57175
Campania,2021,75,45865
Campania,2021,76,38675
Campania,2021,77,41057
Campania,2021,78,38390
Campania,2021,79,36092
Campania,2021,80,38435
Campania,2021,81,36459
Campania,2021,82,32395
Campania,2021,83,29424
Campania,2021,84,25934
Campania,2021,85,24652
Campania,2021,86,21437
Campania,2021,87,19650
Campania,2021,88,16880
Campania,2021,89,14453
Campania,2021,90,12742
Campania,2021,91,9773
Campania,2021,92,7835
Campania,2021,93,5899
Campania,2021,94,4382
Campania,2021,95,3296
Campania,2021,96,2329
Campania,2021,97,1682
Campania,2021,98,1182
Campania,2021,99,813
Campania,2021,100,1073
Campania,2021,Total,5624260
Campania,2022,0,43300
Campania,2022,1,45025
Campania,2022,2,46771
Campania,2022,3,47834
Campania,2022,4,50061
Campania,2022,5,50225
Campania,2022,6,50953
Campania,2022,7,51696
Campania,2022,8,52635
Campania,2022,9,55078
Campania,2022,10,56388
Campania,2022,11,58056
Campania,2022,12,59520
Campania,2022,13,60230
Campania,2022,14,61588
Campania,2022,15,61939
Campania,2022,16,62572
Campania,2022,17,64805
Campania,2022,18,64387
Campania,2022,19,63336
Campania,2022,20,64529
Campania,2022,21,64780
Campania,2022,22,64680
Campania,2022,23,64587
Campania,2022,24,64338
Campania,2022,25,64557
Campania,2022,26,64222
Campania,2022,27,64771
Campania,2022,28,65782
Campania,2022,29,68589
Campania,2022,30,68084
Campania,2022,31,67815
Campania,2022,32,67747
Campania,2022,33,69119
Campania,2022,34,67288
Campania,2022,35,66886
Campania,2022,36,68653
Campania,2022,37,70136
Campania,2022,38,70871
